State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,THIRUVARUR,2000,Kharif,Rice,181379.00,554654.00
Tamil Nadu,THIRUVARUR,2000,Kharif,Sesamum,1593.00,715.00
Tamil Nadu,THIRUVARUR,2000,Kharif,Urad,92334.00,33517.00
Tamil Nadu,THIRUVARUR,2000,Whole Year,Banana,340.00,8696.00
Tamil Nadu,THIRUVARUR,2000,Whole Year,Cashewnut,1.00,180.00
Tamil Nadu,THIRUVARUR,2000,Whole Year,Dry chillies,12.00,7.00
Tamil Nadu,THIRUVARUR,2000,Whole Year,Sugarcane,2338.00,213334.00
Tamil Nadu,THIRUVARUR,2000,Whole Year,Tapioca,49.00,1739.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Arhar/Tur,43.00,30.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Cotton(lint),2732.00,5550.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Groundnut,1330.00,2290.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Moong(Green Gram),22903.00,4270.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Ragi,1.00,1.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Rice,174722.00,460110.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Sesamum,3439.00,1790.00
Tamil Nadu,THIRUVARUR,2001,Kharif,Urad,44742.00,14140.00
Tamil Nadu,THIRUVARUR,2001,Whole Year,Sugarcane,1738.00,174100.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Arhar/Tur,28.00,15.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Cotton(lint),1661.00,3243.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Groundnut,1041.00,2340.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Maize,14.00,40.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Moong(Green Gram),10159.00,3327.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Other Kharif pulses,21.00,7.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Rice,131055.00,112183.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Sesamum,1924.00,963.00
Tamil Nadu,THIRUVARUR,2002,Kharif,Urad,19549.00,6604.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Arecanut,5.00,10951.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Banana,300.00,11086.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Ber,1.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Bhindi,10.00,75.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Bitter Gourd,5.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Bottle Gourd,4.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Brinjal,12.00,91.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Cashewnut,21.00,6.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Citrus Fruit,29.00,32.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Coconut,4742.00,72400.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Cucumber,8.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Drum Stick,7.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Dry chillies,12.00,7.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Jack Fruit,18.00,204.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Lab-Lab,4.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Mango,221.00,1324.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Other Citrus Fruit,17.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Other Vegetables,40.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Papaya,1.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Pome Fruit,8.00,42.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Pome Granet,1.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Pump Kin,3.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Redish,1.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Ribed Guard,2.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Snak Guard,5.00,.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Sugarcane,1632.00,149880.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Sweet potato,2.00,27.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Tapioca,24.00,758.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Tomato,1.00,12.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Turmeric,6.00,22.00
Tamil Nadu,THIRUVARUR,2002,Whole Year,Yam,3.00,.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Arhar/Tur,26.00,16.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Castor seed,2.00,1.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Cotton(lint),1785.00,5152.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Groundnut,1325.00,3130.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Maize,56.00,164.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Moong(Green Gram),10391.00,3088.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Other Kharif pulses,19.00,7.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Ragi,9.00,21.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Rice,121437.00,169428.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Sesamum,2694.00,1297.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Small millets,3846.00,68.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Sunflower,26.00,34.00
Tamil Nadu,THIRUVARUR,2003,Kharif,Urad,15975.00,5205.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Arecanut,5.00,6.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Ash Gourd,4.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Banana,328.00,11603.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Ber,2.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Bhindi,29.00,203.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Bitter Gourd,6.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Bottle Gourd,5.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Brinjal,69.00,771.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Cashewnut,20.00,7.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Citrus Fruit,29.00,30.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Coconut,4918.00,80800.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Coriander,3.00,1.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Cucumber,12.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Drum Stick,9.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Dry chillies,32.00,17.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Jack Fruit,19.00,184.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Lab-Lab,5.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Mango,222.00,922.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Onion,1.00,9.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Other Citrus Fruit,17.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Other Vegetables,45.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Papaya,2.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Pome Fruit,8.00,56.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Pome Granet,1.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Pump Kin,2.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Redish,5.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Ribed Guard,4.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Snak Guard,6.00,.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Sugarcane,1765.00,179462.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Sweet potato,2.00,29.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Tapioca,136.00,4582.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Tomato,1.00,10.00
Tamil Nadu,THIRUVARUR,2003,Whole Year,Turmeric,6.00,25.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Arhar/Tur,1.00,1.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Castor seed,1.00,22.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Cotton(lint),3035.00,4245.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Groundnut,1160.00,2892.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Maize,9.00,27.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Moong(Green Gram),27053.00,6851.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Other Kharif pulses,4.00,1.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Ragi,4.00,9.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Rice,148608.00,239805.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Sesamum,1106.00,315.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Sunflower,104.00,111.00
Tamil Nadu,THIRUVARUR,2004,Kharif,Urad,39341.00,10235.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Arecanut,5.00,7.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Banana,346.00,14697.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Cashewnut,16.00,6.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Coconut,4921.00,47400.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Coriander,1.00,31745.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Dry chillies,22.00,15.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Onion,1.00,10.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Sugarcane,1834.00,201877.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Sweet potato,2.00,30.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Tapioca,67.00,2765.00
Tamil Nadu,THIRUVARUR,2004,Whole Year,Turmeric,4.00,22.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Castor seed,1.00,9242.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Cotton(lint),1431.00,1207.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Groundnut,1847.00,4841.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Maize,18.00,968.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Moong(Green Gram),24214.00,3355.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Ragi,2.00,4.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Rice,156098.00,243450.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Sannhamp,1.00,2372.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Sesamum,2314.00,900.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Small millets,2.00,2.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Sunflower,2.00,2.00
Tamil Nadu,THIRUVARUR,2005,Kharif,Urad,41090.00,8257.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Arecanut,6.00,5.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Banana,420.00,20624.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Cashewnut,5.00,2.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Coconut,5371.00,559.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Coriander,1.00,46.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Dry chillies,7.00,5.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Sugarcane,3683.00,385581.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Sweet potato,5.00,104.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Tapioca,140.00,5350.00
Tamil Nadu,THIRUVARUR,2005,Whole Year,Turmeric,5.00,28.00
Tamil Nadu,THIRUVARUR,2006,Kharif,Rice,176900.00,586375.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Arecanut,5.00,7.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Banana,367.00,19665.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Cashewnut,5.00,2.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Coconut,5377.00,1099.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Cotton(lint),564.00,814.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Dry chillies,7.00,5.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Groundnut,2293.00,5844.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Moong(Green Gram),30918.00,12061.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Sesamum,1855.00,1330.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Sugarcane,2853.00,350333.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Sweet potato,3.00,50.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Tapioca,42.00,1695.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Turmeric,4.00,23.00
Tamil Nadu,THIRUVARUR,2006,Whole Year,Urad,51575.00,22434.00
Tamil Nadu,THIRUVARUR,2007,Kharif,Rice,151629.00,311306.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Arecanut,4.00,8.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Banana,469.00,22390.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Cashewnut,3.00,2.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Coconut,5374.00,1263.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Cotton(lint),982.00,1581.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Dry chillies,9.00,5.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Groundnut,7888.00,17349.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Jowar,6.00,9.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Maize,6.00,32.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Moong(Green Gram),36329.00,4910.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Sesamum,2774.00,1504.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Sugarcane,2281.00,245295.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Sunflower,5.00,8.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Tapioca,207.00,8736.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Turmeric,4.00,21.00
Tamil Nadu,THIRUVARUR,2007,Whole Year,Urad,53718.00,11132.00
Tamil Nadu,THIRUVARUR,2008,Kharif,Rice,178040.00,206611.00
Tamil Nadu,THIRUVARUR,2008,Kharif,Small millets,1.00,739006.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Arecanut,4.00,8.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Banana,402.00,17870.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Cashewnut,3.00,2.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Coconut,5366.00,953000.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Cotton(lint),493.00,1054.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Dry chillies,11.00,7.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Groundnut,1223.00,2457.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Maize,1.00,6.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Moong(Green Gram),30838.00,1952.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Sesamum,1026.00,369.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Sugarcane,2370.00,251727.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Sunflower,1.00,1.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Tapioca,227.00,8279.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Turmeric,4.00,12.00
Tamil Nadu,THIRUVARUR,2008,Whole Year,Urad,41360.00,10290.00
Tamil Nadu,THIRUVARUR,2009,Kharif,Rice,166252.00,483125.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Arecanut,2.00,4.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Banana,382.00,16425.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Cashewnut,3.00,2.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Coconut,5314.00,76900.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Cotton(lint),469.00,996.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Dry chillies,8.00,4.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Groundnut,1880.00,6832.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Moong(Green Gram),34789.00,9959.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Sesamum,1420.00,367.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Sugarcane,1695.00,171958.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Tapioca,212.00,7307.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Turmeric,2.00,10.00
Tamil Nadu,THIRUVARUR,2009,Whole Year,Urad,44181.00,15351.00
Tamil Nadu,THIRUVARUR,2010,Kharif,Cotton(lint),880.00,2495.00
Tamil Nadu,THIRUVARUR,2010,Kharif,Groundnut,1892.00,9537.00
Tamil Nadu,THIRUVARUR,2010,Kharif,Moong(Green Gram),37662.00,8960.00
Tamil Nadu,THIRUVARUR,2010,Kharif,Rice,160237.00,285589.00
Tamil Nadu,THIRUVARUR,2010,Kharif,Urad,56051.00,12540.00
Tamil Nadu,THIRUVARUR,2010,Whole Year,Sugarcane,846.00,91711.00
Tamil Nadu,THIRUVARUR,2011,Kharif,Groundnut,20.00,44.00
Tamil Nadu,THIRUVARUR,2011,Kharif,Rice,186307.00,789997.00
Tamil Nadu,THIRUVARUR,2011,Rabi,Cotton(lint),1254.00,4615.00
Tamil Nadu,THIRUVARUR,2011,Rabi,Groundnut,4073.00,22996.00
Tamil Nadu,THIRUVARUR,2011,Rabi,Maize,3.00,20.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Arecanut,2.00,5.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Banana,422.00,18439.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Cashewnut,3.00,1.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Coconut,4916.00,106300000.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Dry chillies,15.00,7.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Moong(Green Gram),35761.00,11460.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Onion,1.00,13.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Sugarcane,548.00,61667.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Tapioca,125.00,4708.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Turmeric,8.00,44.00
Tamil Nadu,THIRUVARUR,2011,Whole Year,Urad,44262.00,19100.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Arhar/Tur,10.00,8.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Cotton(lint),1320.00,2417.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Groundnut,3334.00,10729.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Moong(Green Gram),11621.00,5340.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Rice,158904.00,192843.00
Tamil Nadu,THIRUVARUR,2012,Kharif,Urad,13153.00,6765.00
Tamil Nadu,THIRUVARUR,2012,Whole Year,Sugarcane,593.00,57898.00
Tamil Nadu,THIRUVARUR,2013,Kharif,Rice,174366.00,820538.00
Tamil Nadu,THIRUVARUR,2013,Kharif,Urad,580.00,487.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Cotton(lint),3676.00,9189.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Groundnut,3394.00,17733.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Jowar,1.00,2.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Maize,1.00,5.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Moong(Green Gram),52575.00,56184.00
Tamil Nadu,THIRUVARUR,2013,Rabi,Urad,58178.00,60610.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Arecanut,2.00,3.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Arhar/Tur,2.00,2.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Banana,359.00,14911.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Cashewnut,3.00,1.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Coconut,4787.00,68500000.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Dry chillies,8.00,2.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Sugarcane,503.00,52098.00
Tamil Nadu,THIRUVARUR,2013,Whole Year,Tapioca,152.00,4548.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Banana,11005.00,392293.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Horse-gram,1034.00,530.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Onion,2821.00,22770.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Sesamum,932.00,670.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Small millets,1434.00,1370.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Arhar/Tur,1659.00,750.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Bajra,5020.00,4800.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Banana,8909.00,564660.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cashewnut,718.00,120.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Castor seed,430.00,140.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Coriander,2358.00,540.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cotton(lint),10825.00,22580.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Dry chillies,2456.00,1620.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Gram,77.00,50.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Groundnut,14274.00,20130.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Jowar,39415.00,39930.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Maize,6.00,10.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Moong(Green Gram),598.00,210.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Pulses total,6503.00,2690.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Ragi,194.00,370.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Rice,67730.00,223530.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Small millets,160.00,10.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sugarcane,4315.00,5806000.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sunflower,3947.00,3520.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sweet potato,56.00,1030.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Tapioca,5257.00,225530.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Total foodgrain,120323.00,272710.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Turmeric,67.00,540.00
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Urad,2154.00,1000.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Arhar/Tur,5705.00,2482.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Bajra,8426.00,13652.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Cotton(lint),7328.00,13047.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Groundnut,31029.00,55803.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Horse-gram,1896.00,950.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Jowar,53154.00,50923.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Maize,34.00,40.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Mesta,100.00,467.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Moong(Green Gram),3618.00,1726.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Pulses total,29957.00,13550.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Ragi,238.00,528.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Rice,70659.00,244008.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Sesamum,9535.00,5364.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Small millets,1200.00,800.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Sunflower,2428.00,3353.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Total foodgrain,165476.00,32667.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Urad,16386.00,8013.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Rabi,Gram,38.00,27.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Banana,13372.00,847531.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Black pepper,4.00,1.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Cashewnut,776.00,158.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Castor seed,1724.00,479.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Coriander,4760.00,1069.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Dry chillies,2330.00,1533.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Onion,3582.00,27316.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Sugarcane,13204.00,1899500.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Sweet potato,152.00,2731.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Tapioca,5482.00,235183.00
Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Turmeric,131.00,1062.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Arhar/Tur,3525.00,1740.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Bajra,7247.00,6835.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Castor seed,1237.00,419.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Cotton(lint),5698.00,9562.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Groundnut,26249.00,38672.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Horse-gram,1983.00,841.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Jowar,59485.00,42088.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Korra,188.00,137.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Maize,333.00,399.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Mesta,35.00,163.00
Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Moong(Green Gram),3268.00,1775.00
